,date,value,state
45,1995-04-01,30468821,KS
46,1995-07-01,30760145,KS
47,1995-10-01,30943043,KS
48,1996-01-01,31887971,KS
49,1996-04-01,32100179,KS
50,1996-07-01,32138088,KS
51,1996-10-01,27867960,KS
52,1997-01-01,28832963,KS
53,1997-04-01,28131386,KS
54,1997-07-01,29497048,KS
55,1997-10-01,30320515,KS
56,1998-01-01,31310910,KS
57,1998-04-01,32003202,KS
58,1998-07-01,32523393,KS
59,1998-10-01,33218031,KS
60,1999-01-01,33943725,KS
61,1999-04-01,33736675,KS
62,1999-07-01,33831774,KS
63,1999-10-01,34290415,KS
64,2000-01-01,35047357,KS
65,2000-04-01,35742301,KS
66,2000-07-01,36361764,KS
67,2000-10-01,36993813,KS
68,2001-01-01,37915344,KS
69,2001-04-01,38446311,KS
70,2001-07-01,34742754,KS
71,2001-10-01,35608712,KS
72,2002-01-01,36412634,KS
73,2002-04-01,36717302,KS
74,2002-07-01,37540118,KS
75,2002-10-01,38224110,KS
76,2003-01-01,39044078,KS
77,2003-04-01,39413358,KS
78,2003-07-01,40101766,KS
79,2003-10-01,40511964,KS
80,2004-01-01,41421987,KS
81,2004-04-01,42891588,KS
82,2004-07-01,44088132,KS
83,2004-10-01,44673030,KS
84,2005-01-01,45468058,KS
85,2005-04-01,46043411,KS
86,2005-07-01,46270052,KS
87,2005-10-01,47387889,KS
88,2006-01-01,48357003,KS
89,2006-04-01,44496251,KS
90,2006-07-01,44991010,KS
91,2006-10-01,46069207,KS
92,2007-01-01,46936102,KS
93,2007-04-01,47669182,KS
94,2007-07-01,48155629,KS
95,2007-10-01,49237163,KS
96,2008-01-01,50879557,KS
97,2008-04-01,51002526,KS
98,2008-07-01,50388575,KS
99,2008-10-01,49637981,KS
100,2009-01-01,50088570,KS
101,2009-04-01,49627009,KS
102,2009-07-01,49961247,KS
103,2009-10-01,49495208,KS
104,2010-01-01,49941543,KS
105,2010-04-01,49962291,KS
106,2010-07-01,49045729,KS
107,2010-10-01,52397115,KS
108,2011-01-01,50073999,KS
109,2011-04-01,50146245,KS
110,2011-07-01,49748974,KS
111,2011-10-01,49041681,KS
112,2012-01-01,49890239,KS
113,2012-04-01,49905234,KS
114,2012-07-01,49815391,KS
115,2012-10-01,49932665,KS
116,2013-01-01,50717684,KS
117,2013-04-01,50460267,KS
118,2013-07-01,50396949,KS
119,2013-10-01,50659864,KS
120,2014-01-01,51249595,KS
0,1984-01-01,24958618,KY
1,1984-04-01,25238366,KY
2,1984-07-01,25635980,KY
3,1984-10-01,26406752,KY
4,1985-01-01,26980467,KY
5,1985-04-01,27445454,KY
6,1985-07-01,27880748,KY
7,1985-10-01,28614384,KY
8,1986-01-01,29085825,KY
9,1986-04-01,29653595,KY
10,1986-07-01,30236872,KY
11,1986-10-01,31325586,KY
12,1987-01-01,31512957,KY
13,1987-04-01,31891708,KY
14,1987-07-01,32375124,KY
15,1987-10-01,33398934,KY
16,1988-01-01,34143160,KY
17,1988-04-01,34660504,KY
18,1988-07-01,35036429,KY
19,1988-10-01,35900009,KY
20,1989-01-01,36575846,KY
21,1989-04-01,37006210,KY
22,1989-07-01,37564129,KY
23,1989-10-01,38611432,KY
24,1990-01-01,39329681,KY
25,1990-04-01,39466268,KY
26,1990-07-01,39628673,KY
27,1990-10-01,40175000,KY
28,1991-01-01,40454065,KY
29,1991-04-01,40260138,KY
30,1991-07-01,40324377,KY
31,1991-10-01,41175283,KY
32,1992-01-01,41827027,KY
33,1992-04-01,42113065,KY
34,1992-07-01,42695324,KY
35,1992-10-01,43164628,KY
36,1993-01-01,43102328,KY
37,1993-04-01,43564198,KY
38,1993-07-01,44014611,KY
39,1993-10-01,44743237,KY
40,1994-01-01,45264065,KY
41,1994-04-01,45513120,KY
42,1994-07-01,46354637,KY
43,1994-10-01,48078261,KY
44,1995-01-01,47989438,KY
45,1995-04-01,48348275,KY
46,1995-07-01,49695658,KY
47,1995-10-01,49238563,KY
48,1996-01-01,49255973,KY
49,1996-04-01,49602631,KY
50,1996-07-01,49989062,KY
51,1996-10-01,50912275,KY
52,1997-01-01,52035511,KY
53,1997-04-01,52446412,KY
54,1997-07-01,52874749,KY
55,1997-10-01,49393054,KY
56,1998-01-01,50179468,KY
57,1998-04-01,50900273,KY
58,1998-07-01,49877766,KY
59,1998-10-01,51154624,KY
60,1999-01-01,52340724,KY
61,1999-04-01,51751465,KY
62,1999-07-01,50714205,KY
63,1999-10-01,50872979,KY
64,2000-01-01,51099921,KY
65,2000-04-01,50772873,KY
66,2000-07-01,50053974,KY
67,2000-10-01,50751255,KY
68,2001-01-01,51089166,KY
69,2001-04-01,52990995,KY
70,2001-07-01,53841996,KY
71,2001-10-01,55837400,KY
72,2002-01-01,57156693,KY
73,2002-04-01,56082745,KY
74,2002-07-01,52197144,KY
75,2002-10-01,54158304,KY
76,2003-01-01,55856077,KY
77,2003-04-01,50175073,KY
78,2003-07-01,50786731,KY
79,2003-10-01,46558138,KY
80,2004-01-01,46199781,KY
81,2004-04-01,47842868,KY
82,2004-07-01,48928165,KY
83,2004-10-01,48956074,KY
84,2005-01-01,50021819,KY
85,2005-04-01,49271459,KY
86,2005-07-01,50160006,KY
87,2005-10-01,51133525,KY
88,2006-01-01,51007365,KY
89,2006-04-01,50076128,KY
90,2006-07-01,41359387,KY
91,2006-10-01,42336350,KY
92,2007-01-01,43191384,KY
93,2007-04-01,43535294,KY
94,2007-07-01,43953861,KY
95,2007-10-01,44807335,KY
96,2008-01-01,45880572,KY
97,2008-04-01,46048730,KY
98,2008-07-01,46094695,KY
99,2008-10-01,46867454,KY
100,2009-01-01,48585927,KY
101,2009-04-01,48239063,KY
102,2009-07-01,48335596,KY
103,2009-10-01,49453386,KY
104,2010-01-01,51453279,KY
105,2010-04-01,50489741,KY
106,2010-07-01,50630114,KY
107,2010-10-01,51530596,KY
108,2011-01-01,52636996,KY
109,2011-04-01,51859150,KY
110,2011-07-01,51680831,KY
111,2011-10-01,52295279,KY
112,2012-01-01,53045401,KY
113,2012-04-01,52592794,KY
114,2012-07-01,52394587,KY
115,2012-10-01,52828950,KY
116,2013-01-01,52896243,KY
117,2013-04-01,53279618,KY
118,2013-07-01,53014401,KY
119,2013-10-01,53535537,KY
120,2014-01-01,53691816,KY
0,1984-01-01,32672482,LA
1,1984-04-01,32943454,LA
2,1984-07-01,33224828,LA
3,1984-10-01,33963861,LA
4,1985-01-01,34933537,LA
5,1985-04-01,35302587,LA
6,1985-07-01,35357984,LA
7,1985-10-01,35756780,LA
8,1986-01-01,36755570,LA
9,1986-04-01,36465251,LA
10,1986-07-01,36039052,LA
11,1986-10-01,36219084,LA
12,1987-01-01,36050568,LA
13,1987-04-01,35467952,LA
14,1987-07-01,35168848,LA
15,1987-10-01,35065301,LA
16,1988-01-01,35717522,LA
17,1988-04-01,35468571,LA
18,1988-07-01,35271904,LA
19,1988-10-01,34969562,LA
20,1989-01-01,35378129,LA
21,1989-04-01,35270001,LA
22,1989-07-01,35200053,LA
23,1989-10-01,35724155,LA
24,1990-01-01,36577266,LA
25,1990-04-01,36819773,LA
26,1990-07-01,36826295,LA
27,1990-10-01,37366470,LA
28,1991-01-01,37206541,LA
29,1991-04-01,36757114,LA
30,1991-07-01,36788199,LA
31,1991-10-01,36924173,LA
32,1992-01-01,38185421,LA
33,1992-04-01,37864225,LA
34,1992-07-01,37607428,LA
35,1992-10-01,38345362,LA
36,1993-01-01,38854057,LA
37,1993-04-01,38869474,LA
38,1993-07-01,38845295,LA
39,1993-10-01,38928774,LA
40,1994-01-01,39990319,LA
41,1994-04-01,39766378,LA
42,1994-07-01,39724408,LA
43,1994-10-01,41581815,LA
44,1995-01-01,42000830,LA
45,1995-04-01,42585119,LA
46,1995-07-01,43174453,LA
47,1995-10-01,43554669,LA
48,1996-01-01,44964401,LA
49,1996-04-01,44655789,LA
50,1996-07-01,44224820,LA
51,1996-10-01,45458266,LA
52,1997-01-01,46718997,LA
53,1997-04-01,46088819,LA
54,1997-07-01,45633700,LA
55,1997-10-01,45070059,LA
56,1998-01-01,46550467,LA
57,1998-04-01,46776193,LA
58,1998-07-01,46741191,LA
59,1998-10-01,47700635,LA
60,1999-01-01,49192355,LA
61,1999-04-01,49110544,LA
62,1999-07-01,49378499,LA
63,1999-10-01,50014767,LA
64,2000-01-01,50454276,LA
65,2000-04-01,50319496,LA
66,2000-07-01,50037263,LA
67,2000-10-01,50795166,LA
68,2001-01-01,40443102,LA
69,2001-04-01,40959635,LA
70,2001-07-01,41402505,LA
71,2001-10-01,41971660,LA
72,2002-01-01,42662703,LA
73,2002-04-01,42636330,LA
74,2002-07-01,42913995,LA
75,2002-10-01,44086741,LA
76,2003-01-01,45190798,LA
77,2003-04-01,46349103,LA
78,2003-07-01,47116736,LA
79,2003-10-01,47659118,LA
80,2004-01-01,48972872,LA
81,2004-04-01,51142062,LA
82,2004-07-01,52903695,LA
83,2004-10-01,54096419,LA
84,2005-01-01,55032248,LA
85,2005-04-01,55767296,LA
86,2005-07-01,56745085,LA
87,2005-10-01,65039579,LA
88,2006-01-01,68184950,LA
89,2006-04-01,68824665,LA
90,2006-07-01,69088424,LA
91,2006-10-01,70662081,LA
92,2007-01-01,71407765,LA
93,2007-04-01,72038413,LA
94,2007-07-01,42635015,LA
95,2007-10-01,43163463,LA
96,2008-01-01,44407771,LA
97,2008-04-01,45085958,LA
98,2008-07-01,46180402,LA
99,2008-10-01,47337675,LA
100,2009-01-01,49062297,LA
101,2009-04-01,49623366,LA
102,2009-07-01,49979653,LA
103,2009-10-01,52496711,LA
104,2010-01-01,54271270,LA
105,2010-04-01,54597683,LA
106,2010-07-01,55700510,LA
107,2010-10-01,56285832,LA
108,2011-01-01,58726062,LA
109,2011-04-01,50467303,LA
110,2011-07-01,60094461,LA
111,2011-10-01,60628113,LA
112,2012-01-01,61697509,LA
113,2012-04-01,60874833,LA
114,2012-07-01,61278616,LA
115,2012-10-01,62601091,LA
116,2013-01-01,64206550,LA
117,2013-04-01,64160628,LA
118,2013-07-01,64519332,LA
119,2013-10-01,65424572,LA
120,2014-01-01,53915039,LA
0,1984-01-01,51433443,MA
1,1984-04-01,52811781,MA
2,1984-07-01,53628964,MA
3,1984-10-01,55577278,MA
4,1985-01-01,57125414,MA
5,1985-04-01,58846421,MA
6,1985-07-01,61084988,MA
7,1985-10-01,64077787,MA
8,1986-01-01,68130760,MA
9,1986-04-01,71641712,MA
10,1986-07-01,75631257,MA
11,1986-10-01,79604775,MA
12,1987-01-01,82378758,MA
13,1987-04-01,85093645,MA
14,1987-07-01,87119510,MA
15,1987-10-01,93430749,MA
16,1988-01-01,98160819,MA
17,1988-04-01,102160513,MA
18,1988-07-01,107563980,MA
19,1988-10-01,109671749,MA
20,1989-01-01,108604707,MA
21,1989-04-01,108362566,MA
22,1989-07-01,109558467,MA
23,1989-10-01,111864874,MA
24,1990-01-01,106423623,MA
25,1990-04-01,104568392,MA
26,1990-07-01,104582779,MA
27,1990-10-01,102233722,MA
28,1991-01-01,97066275,MA
29,1991-04-01,95682066,MA
30,1991-07-01,89379886,MA
31,1991-10-01,89999810,MA
32,1992-01-01,89042312,MA
33,1992-04-01,88602187,MA
34,1992-07-01,90158517,MA
35,1992-10-01,90927661,MA
36,1993-01-01,90794614,MA
37,1993-04-01,92458288,MA
38,1993-07-01,93659454,MA
39,1993-10-01,97819661,MA
40,1994-01-01,100570728,MA
41,1994-04-01,102641083,MA
42,1994-07-01,106940071,MA
43,1994-10-01,108641696,MA
44,1995-01-01,110657363,MA
45,1995-04-01,113869096,MA
46,1995-07-01,114462693,MA
47,1995-10-01,115513227,MA
48,1996-01-01,116955081,MA
49,1996-04-01,148217611,MA
50,1996-07-01,146976497,MA
51,1996-10-01,150294382,MA
52,1997-01-01,154822963,MA
53,1997-04-01,155478805,MA
54,1997-07-01,160501276,MA
55,1997-10-01,121844739,MA
56,1998-01-01,124064725,MA
57,1998-04-01,131169433,MA
58,1998-07-01,134274822,MA
59,1998-10-01,140000147,MA
60,1999-01-01,139415640,MA
61,1999-04-01,144635747,MA
62,1999-07-01,151636643,MA
63,1999-10-01,163694109,MA
64,2000-01-01,89788130,MA
65,2000-04-01,97142578,MA
66,2000-07-01,100889803,MA
67,2000-10-01,106221166,MA
68,2001-01-01,109059269,MA
69,2001-04-01,110182793,MA
70,2001-07-01,118099389,MA
71,2001-10-01,117700132,MA
72,2002-01-01,113612163,MA
73,2002-04-01,116852229,MA
74,2002-07-01,115760299,MA
75,2002-10-01,127541432,MA
76,2003-01-01,121645438,MA
77,2003-04-01,128954143,MA
78,2003-07-01,129355407,MA
79,2003-10-01,136395612,MA
80,2004-01-01,142272609,MA
81,2004-04-01,144269611,MA
82,2004-07-01,146966725,MA
83,2004-10-01,150276498,MA
84,2005-01-01,152875721,MA
85,2005-04-01,156073786,MA
86,2005-07-01,157581397,MA
87,2005-10-01,161003145,MA
88,2006-01-01,163255470,MA
89,2006-04-01,167908885,MA
90,2006-07-01,164644763,MA
91,2006-10-01,174243148,MA
92,2007-01-01,169997478,MA
93,2007-04-01,175989935,MA
94,2007-07-01,149712051,MA
95,2007-10-01,159205854,MA
96,2008-01-01,162128997,MA
97,2008-04-01,165704747,MA
98,2008-07-01,162594976,MA
99,2008-10-01,227341648,MA
100,2009-01-01,161870106,MA
101,2009-04-01,170499284,MA
102,2009-07-01,162700254,MA
103,2009-10-01,162831478,MA
104,2010-01-01,157964137,MA
105,2010-04-01,165421172,MA
106,2010-07-01,168033570,MA
107,2010-10-01,173811252,MA
108,2011-01-01,172176088,MA
109,2011-04-01,180148809,MA
110,2011-07-01,197518118,MA
111,2011-10-01,211386728,MA
112,2012-01-01,205783966,MA
113,2012-04-01,207494397,MA
114,2012-07-01,214239168,MA
115,2012-10-01,220666333,MA
116,2013-01-01,227115494,MA
117,2013-04-01,226589011,MA
118,2013-07-01,221767734,MA
119,2013-10-01,231916814,MA
120,2014-01-01,237236812,MA
0,1984-01-01,21760846,MD
1,1984-04-01,22779713,MD
2,1984-07-01,23717526,MD
3,1984-10-01,26268107,MD
4,1985-01-01,27264564,MD
5,1985-04-01,28409379,MD
6,1985-07-01,30139862,MD
7,1985-10-01,31754130,MD
8,1986-01-01,32155528,MD
9,1986-04-01,33465368,MD
10,1986-07-01,34985598,MD
11,1986-10-01,36096729,MD
12,1987-01-01,37530096,MD
13,1987-04-01,38899106,MD
14,1987-07-01,40384308,MD
15,1987-10-01,43272670,MD
16,1988-01-01,44365398,MD
17,1988-04-01,46169408,MD
18,1988-07-01,47250544,MD
19,1988-10-01,47628597,MD
20,1989-01-01,47706671,MD
21,1989-04-01,49125374,MD
22,1989-07-01,50459864,MD
23,1989-10-01,51706059,MD
24,1990-01-01,52522132,MD
25,1990-04-01,53840871,MD
26,1990-07-01,55651088,MD
27,1990-10-01,55936276,MD
28,1991-01-01,55472318,MD
29,1991-04-01,54814839,MD
30,1991-07-01,55087737,MD
31,1991-10-01,53992285,MD
32,1992-01-01,54067873,MD
33,1992-04-01,53800919,MD
34,1992-07-01,54383126,MD
35,1992-10-01,54165161,MD
36,1993-01-01,52608214,MD
37,1993-04-01,52877884,MD
38,1993-07-01,51403794,MD
39,1993-10-01,51633919,MD
40,1994-01-01,54585900,MD
41,1994-04-01,54724695,MD
42,1994-07-01,54905604,MD
43,1994-10-01,85394513,MD
44,1995-01-01,67772981,MD
45,1995-04-01,68010341,MD
46,1995-07-01,68809780,MD
47,1995-10-01,66078341,MD
48,1996-01-01,65630762,MD
49,1996-04-01,65621586,MD
50,1996-07-01,38430200,MD
51,1996-10-01,38070067,MD
52,1997-01-01,34754460,MD
53,1997-04-01,35311380,MD
54,1997-07-01,33533347,MD
55,1997-10-01,34119043,MD
56,1998-01-01,34681157,MD
57,1998-04-01,35888496,MD
58,1998-07-01,37202419,MD
59,1998-10-01,44180655,MD
60,1999-01-01,43877940,MD
61,1999-04-01,44089235,MD
62,1999-07-01,44595653,MD
63,1999-10-01,45274625,MD
64,2000-01-01,44589713,MD
65,2000-04-01,45162450,MD
66,2000-07-01,45886846,MD
67,2000-10-01,46107516,MD
68,2001-01-01,44360320,MD
69,2001-04-01,44928701,MD
70,2001-07-01,45280752,MD
71,2001-10-01,47228499,MD
72,2002-01-01,47499116,MD
73,2002-04-01,47400849,MD
74,2002-07-01,48474598,MD
75,2002-10-01,49397307,MD
76,2003-01-01,48427024,MD
77,2003-04-01,34665385,MD
78,2003-07-01,34911645,MD
79,2003-10-01,33860529,MD
80,2004-01-01,33886523,MD
81,2004-04-01,35541381,MD
82,2004-07-01,35938117,MD
83,2004-10-01,36785264,MD
84,2005-01-01,37230970,MD
85,2005-04-01,38728995,MD
86,2005-07-01,40215135,MD
87,2005-10-01,40651687,MD
88,2006-01-01,41285667,MD
89,2006-04-01,42012401,MD
90,2006-07-01,42950761,MD
91,2006-10-01,43536262,MD
92,2007-01-01,44168780,MD
93,2007-04-01,44453414,MD
94,2007-07-01,28683807,MD
95,2007-10-01,29160823,MD
96,2008-01-01,29849402,MD
97,2008-04-01,30389988,MD
98,2008-07-01,30718941,MD
99,2008-10-01,27728312,MD
100,2009-01-01,28370785,MD
101,2009-04-01,22696287,MD
102,2009-07-01,23227035,MD
103,2009-10-01,23430485,MD
104,2010-01-01,23602391,MD
105,2010-04-01,23938399,MD
106,2010-07-01,23772841,MD
107,2010-10-01,23333673,MD
108,2011-01-01,23055751,MD
109,2011-04-01,23210714,MD
110,2011-07-01,23643014,MD
111,2011-10-01,25067265,MD
112,2012-01-01,24722536,MD
113,2012-04-01,24579928,MD
114,2012-07-01,25252909,MD
115,2012-10-01,25657206,MD
116,2013-01-01,25745497,MD
117,2013-04-01,25154651,MD
118,2013-07-01,25399650,MD
119,2013-10-01,25643175,MD
120,2014-01-01,25194559,MD
0,1984-01-01,3890837,ME
1,1984-04-01,4196446,ME
2,1984-07-01,4303696,ME
3,1984-10-01,4430399,ME
4,1985-01-01,4433815,ME
5,1985-04-01,4624769,ME
6,1985-07-01,4858290,ME
7,1985-10-01,5036882,ME
8,1986-01-01,5039768,ME
9,1986-04-01,5228137,ME
10,1986-07-01,5545130,ME
11,1986-10-01,5769967,ME
12,1987-01-01,5876344,ME
13,1987-04-01,6127105,ME
14,1987-07-01,6375768,ME
15,1987-10-01,6602803,ME
16,1988-01-01,6744700,ME
17,1988-04-01,6977123,ME
18,1988-07-01,7382447,ME
19,1988-10-01,7627675,ME
20,1989-01-01,7665558,ME
21,1989-04-01,7817733,ME
22,1989-07-01,7957336,ME
23,1989-10-01,8091524,ME
24,1990-01-01,7941906,ME
25,1990-04-01,7964975,ME
26,1990-07-01,8057187,ME
27,1990-10-01,8157565,ME
28,1991-01-01,8789190,ME
29,1991-04-01,9203371,ME
30,1991-07-01,8866548,ME
31,1991-10-01,8944590,ME
32,1992-01-01,8687259,ME
33,1992-04-01,8691388,ME
34,1992-07-01,8717254,ME
35,1992-10-01,8835729,ME
36,1993-01-01,8598733,ME
37,1993-04-01,8676220,ME
38,1993-07-01,8717705,ME
39,1993-10-01,8722169,ME
40,1994-01-01,8733410,ME
41,1994-04-01,8858237,ME
42,1994-07-01,9111780,ME
43,1994-10-01,9294933,ME
44,1995-01-01,8985601,ME
45,1995-04-01,9121989,ME
46,1995-07-01,8988094,ME
47,1995-10-01,8916777,ME
48,1996-01-01,8782209,ME
49,1996-04-01,8874653,ME
50,1996-07-01,8815539,ME
51,1996-10-01,8841803,ME
52,1997-01-01,8771335,ME
53,1997-04-01,5061547,ME
54,1997-07-01,5202008,ME
55,1997-10-01,4676947,ME
56,1998-01-01,4682494,ME
57,1998-04-01,4761460,ME
58,1998-07-01,4687111,ME
59,1998-10-01,4824367,ME
60,1999-01-01,4870776,ME
61,1999-04-01,4991110,ME
62,1999-07-01,5002287,ME
63,1999-10-01,4995567,ME
64,2000-01-01,4850414,ME
65,2000-04-01,9244516,ME
66,2000-07-01,9295014,ME
67,2000-10-01,7658147,ME
68,2001-01-01,7601717,ME
69,2001-04-01,7740673,ME
70,2001-07-01,7885600,ME
71,2001-10-01,8069357,ME
72,2002-01-01,24020779,ME
73,2002-04-01,24831356,ME
74,2002-07-01,25907786,ME
75,2002-10-01,26849614,ME
76,2003-01-01,29262933,ME
77,2003-04-01,29814256,ME
78,2003-07-01,30323563,ME
79,2003-10-01,30765618,ME
80,2004-01-01,31287628,ME
81,2004-04-01,34370310,ME
82,2004-07-01,35849756,ME
83,2004-10-01,33675695,ME
84,2005-01-01,37286978,ME
85,2005-04-01,37256650,ME
86,2005-07-01,37077955,ME
87,2005-10-01,37617475,ME
88,2006-01-01,44537305,ME
89,2006-04-01,45990800,ME
90,2006-07-01,46379123,ME
91,2006-10-01,46188112,ME
92,2007-01-01,47623856,ME
93,2007-04-01,48610276,ME
94,2007-07-01,67165645,ME
95,2007-10-01,67537834,ME
96,2008-01-01,64851655,ME
97,2008-04-01,22575798,ME
98,2008-07-01,23370195,ME
99,2008-10-01,27184538,ME
100,2009-01-01,28630605,ME
101,2009-04-01,33701134,ME
102,2009-07-01,37311441,ME
103,2009-10-01,37141983,ME
104,2010-01-01,16603591,ME
105,2010-04-01,16946648,ME
106,2010-07-01,16482135,ME
107,2010-10-01,16250159,ME
108,2011-01-01,16809573,ME
109,2011-04-01,17401260,ME
110,2011-07-01,18799215,ME
111,2011-10-01,19592489,ME
112,2012-01-01,18823496,ME
113,2012-04-01,18621073,ME
114,2012-07-01,18895544,ME
115,2012-10-01,19773635,ME
116,2013-01-01,6652801,ME
117,2013-04-01,6701180,ME
118,2013-07-01,6840992,ME
119,2013-10-01,6871947,ME
120,2014-01-01,6960017,ME
0,1984-01-01,62996841,MI
1,1984-04-01,64404918,MI
2,1984-07-01,65330229,MI
3,1984-10-01,66176446,MI
4,1985-01-01,67098962,MI
5,1985-04-01,68307769,MI
6,1985-07-01,69040954,MI
7,1985-10-01,69978802,MI
8,1986-01-01,70661445,MI
9,1986-04-01,71400420,MI
10,1986-07-01,72991820,MI
11,1986-10-01,75271010,MI
12,1987-01-01,76363614,MI
13,1987-04-01,77847800,MI
14,1987-07-01,78105981,MI
15,1987-10-01,80187092,MI
16,1988-01-01,80048249,MI
17,1988-04-01,81029547,MI
18,1988-07-01,82017259,MI
19,1988-10-01,84042294,MI
20,1989-01-01,84711387,MI
21,1989-04-01,85579914,MI
22,1989-07-01,86575414,MI
23,1989-10-01,88585559,MI
24,1990-01-01,90002266,MI
25,1990-04-01,90363706,MI
26,1990-07-01,90408940,MI
27,1990-10-01,91381981,MI
28,1991-01-01,92462408,MI
29,1991-04-01,92454042,MI
30,1991-07-01,93931016,MI
31,1991-10-01,96069310,MI
32,1992-01-01,96347379,MI
33,1992-04-01,96121259,MI
34,1992-07-01,97150769,MI
35,1992-10-01,98779867,MI
36,1993-01-01,98312044,MI
37,1993-04-01,99736156,MI
38,1993-07-01,100776912,MI
39,1993-10-01,103773034,MI
40,1994-01-01,105456737,MI
41,1994-04-01,110138771,MI
42,1994-07-01,112594257,MI
43,1994-10-01,114075207,MI
44,1995-01-01,115231625,MI
45,1995-04-01,117164305,MI
46,1995-07-01,117155454,MI
47,1995-10-01,117934179,MI
48,1996-01-01,115174336,MI
49,1996-04-01,112168613,MI
50,1996-07-01,109597702,MI
51,1996-10-01,110707481,MI
52,1997-01-01,110709543,MI
53,1997-04-01,113395780,MI
54,1997-07-01,114695802,MI
55,1997-10-01,116764541,MI
56,1998-01-01,117531258,MI
57,1998-04-01,117611730,MI
58,1998-07-01,116375007,MI
59,1998-10-01,113489132,MI
60,1999-01-01,115353154,MI
61,1999-04-01,117323817,MI
62,1999-07-01,121018411,MI
63,1999-10-01,125174359,MI
64,2000-01-01,128326930,MI
65,2000-04-01,129904903,MI
66,2000-07-01,131133452,MI
67,2000-10-01,136773980,MI
68,2001-01-01,140303035,MI
69,2001-04-01,134065367,MI
70,2001-07-01,134755133,MI
71,2001-10-01,162771744,MI
72,2002-01-01,161264408,MI
73,2002-04-01,138614575,MI
74,2002-07-01,142322371,MI
75,2002-10-01,150431938,MI
76,2003-01-01,148229364,MI
77,2003-04-01,167451772,MI
78,2003-07-01,173749111,MI
79,2003-10-01,177539459,MI
80,2004-01-01,175387588,MI
81,2004-04-01,179028728,MI
82,2004-07-01,175906997,MI
83,2004-10-01,175780310,MI
84,2005-01-01,181923801,MI
85,2005-04-01,185153307,MI
86,2005-07-01,191806962,MI
87,2005-10-01,192493227,MI
88,2006-01-01,193528565,MI
89,2006-04-01,198714325,MI
90,2006-07-01,202817694,MI
91,2006-10-01,207085597,MI
92,2007-01-01,203914087,MI
93,2007-04-01,197170418,MI
94,2007-07-01,197109606,MI
95,2007-10-01,140769108,MI
96,2008-01-01,143736878,MI
97,2008-04-01,144665268,MI
98,2008-07-01,144023447,MI
99,2008-10-01,109405066,MI
100,2009-01-01,108002654,MI
101,2009-04-01,105750999,MI
102,2009-07-01,52137954,MI
103,2009-10-01,51168930,MI
104,2010-01-01,50789284,MI
105,2010-04-01,50909633,MI
106,2010-07-01,50873019,MI
107,2010-10-01,50103046,MI
108,2011-01-01,49380523,MI
109,2011-04-01,48635257,MI
110,2011-07-01,49027568,MI
111,2011-10-01,48971948,MI
112,2012-01-01,48272478,MI
113,2012-04-01,48264755,MI
114,2012-07-01,49057127,MI
115,2012-10-01,49039808,MI
116,2013-01-01,49400903,MI
117,2013-04-01,40196315,MI
118,2013-07-01,40688266,MI
119,2013-10-01,41203544,MI
120,2014-01-01,44312996,MI
0,1984-01-01,45321218,MN
1,1984-04-01,45891224,MN
2,1984-07-01,46186089,MN
3,1984-10-01,47429393,MN
4,1985-01-01,47250731,MN
5,1985-04-01,48106231,MN
6,1985-07-01,48906482,MN
7,1985-10-01,49919487,MN
8,1986-01-01,50335541,MN
9,1986-04-01,51501783,MN
10,1986-07-01,52273212,MN
11,1986-10-01,53460182,MN
12,1987-01-01,54262863,MN
13,1987-04-01,55209492,MN
14,1987-07-01,55031680,MN
15,1987-10-01,55391833,MN
16,1988-01-01,52451965,MN
17,1988-04-01,53513391,MN
18,1988-07-01,54596972,MN
19,1988-10-01,53789521,MN
20,1989-01-01,49557298,MN
21,1989-04-01,49975446,MN
22,1989-07-01,50477702,MN
23,1989-10-01,50689562,MN
24,1990-01-01,50183719,MN
25,1990-04-01,50142742,MN
26,1990-07-01,49330364,MN
27,1990-10-01,51108974,MN
28,1991-01-01,52547892,MN
29,1991-04-01,53139543,MN
30,1991-07-01,53091938,MN
31,1991-10-01,53933687,MN
32,1992-01-01,54490528,MN
33,1992-04-01,56098375,MN
34,1992-07-01,55228343,MN
35,1992-10-01,57531243,MN
36,1993-01-01,57051290,MN
37,1993-04-01,58218756,MN
38,1993-07-01,60174450,MN
39,1993-10-01,62314551,MN
40,1994-01-01,59012813,MN
41,1994-04-01,59879105,MN
42,1994-07-01,60180012,MN
43,1994-10-01,60418316,MN
44,1995-01-01,61651686,MN
45,1995-04-01,63668537,MN
46,1995-07-01,66598821,MN
47,1995-10-01,68498667,MN
48,1996-01-01,68564365,MN
49,1996-04-01,68528642,MN
50,1996-07-01,68163462,MN
51,1996-10-01,69731361,MN
52,1997-01-01,69087109,MN
53,1997-04-01,94041296,MN
54,1997-07-01,125521691,MN
55,1997-10-01,127962971,MN
56,1998-01-01,128646910,MN
57,1998-04-01,131765549,MN
58,1998-07-01,133249865,MN
59,1998-10-01,141927579,MN
60,1999-01-01,144226014,MN
61,1999-04-01,147086207,MN
62,1999-07-01,148484133,MN
63,1999-10-01,150955704,MN
64,2000-01-01,155715969,MN
65,2000-04-01,173347065,MN
66,2000-07-01,179234800,MN
67,2000-10-01,183086835,MN
68,2001-01-01,183156753,MN
69,2001-04-01,179792078,MN
70,2001-07-01,98929133,MN
71,2001-10-01,104731279,MN
